0.369853,-0.000917,0.620247,0.003838,-0.004777,0.000036,0.999981,0.007652,0.007697,-0.764054,0.760254,-1.733159,1.739774,-0.653933,0.651119,-0.029910,0.029954
0.368988,-0.000849,0.623878,0.003956,-0.005158,0.000035,0.999979,0.007025,0.007069,-0.751824,0.748326,-1.753304,1.759407,-0.646861,0.644257,-0.031785,0.031828
0.368187,-0.000881,0.627198,0.004075,-0.005538,0.000033,0.999976,0.007289,0.007329,-0.740730,0.737083,-1.771568,1.777957,-0.640449,0.637707,-0.033569,0.033610
0.367449,-0.001004,0.630238,0.004194,-0.005919,0.000031,0.999974,0.008367,0.008403,-0.730692,0.726471,-1.788092,1.795527,-0.634647,0.631432,-0.035244,0.035283
0.366770,-0.001208,0.633031,0.005286,-0.006186,0.000037,0.999967,0.010154,0.010185,-0.721606,0.716427,-1.803051,1.812221,-0.629391,0.625400,-0.036791,0.036828
0.366143,-0.001465,0.635616,0.006378,-0.006453,0.000043,0.999959,0.012426,0.012451,-0.713265,0.706855,-1.816751,1.828147,-0.624571,0.619585,-0.038188,0.038224
0.365562,-0.001749,0.638035,0.007470,-0.006719,0.000048,0.999950,0.014930,0.014947,-0.705436,0.697653,-1.829534,1.843413,-0.620061,0.613966,-0.039414,0.039448
0.365017,-0.002031,0.640328,0.008622,-0.006792,0.000057,0.999940,0.017432,0.017439,-0.697879,0.688700,-1.841740,1.858145,-0.615739,0.608512,-0.040450,0.040482
0.364499,-0.002297,0.642539,0.009773,-0.006864,0.000066,0.999929,0.019783,0.019779,-0.690323,0.679808,-1.853711,1.872542,-0.611485,0.603169,-0.041293,0.041322
0.363998,-0.002530,0.644711,0.010924,-0.006936,0.000074,0.999916,0.021856,0.021840,-0.682490,0.670770,-1.865790,1.886819,-0.607186,0.597877,-0.041944,0.041972
0.363504,-0.002721,0.646885,0.011593,-0.006707,0.000076,0.999910,0.023550,0.023523,-0.674154,0.661416,-1.878279,1.901179,-0.602736,0.592574,-0.042404,0.042429
